ev_bin,la_bin,dir_bin,xBA
21,-75,20,0.0
21,-75,75,0.0
21,-73,-100,0.0
21,-73,0,0.0
21,-72,95,0.0
21,-69,-25,1.0
21,-69,20,0.0
21,-65,25,1.0
21,-63,105,1.0
21,-62,45,0.0
21,-61,-110,0.0
21,-61,-35,0.0
21,-61,-30,0.0
21,-60,10,0.0
21,-59,0,0.0
21,-58,-15,0.0
21,-58,-10,0.0
21,-57,45,0.0
21,-56,-145,0.0
21,-56,-20,1.0
21,-56,0,0.0
21,-56,40,0.0
21,-56,45,0.0
21,-55,-95,0.0
21,-55,75,0.0
21,-55,155,0.0
21,-54,75,0.0
21,-53,55,0.0
21,-53,175,0.0
21,-52,-75,1.0
21,-52,15,0.0
21,-51,-65,0.0
21,-50,-50,0.0
21,-50,-30,0.0
21,-50,0,0.0
21,-50,65,0.0
21,-50,100,0.0
21,-49,30,0.0
21,-49,175,0.0
21,-48,-120,0.0
21,-48,-65,0.0
21,-48,5,0.0
21,-48,40,0.0
21,-47,60,1.0
21,-46,-100,0.0
21,-46,-60,0.0
21,-46,-40,0.0
21,-46,75,0.0
21,-45,-60,0.0
21,-45,15,0.0
21,-44,-45,0.0
21,-44,-40,0.0
21,-44,85,0.0
21,-42,-130,0.0
21,-41,35,0.0
21,-40,-65,0.0
21,-39,-180,1.0
21,-39,-60,0.0
21,-38,-15,0.0
21,-38,-10,0.0
21,-38,55,0.0
21,-37,25,0.0
21,-37,35,1.0
21,-37,95,0.0
21,-37,170,0.0
21,-36,-35,0.0
21,-36,20,0.0
21,-36,25,0.0
21,-36,35,0.0
21,-35,25,0.0
21,-34,-180,0.0
21,-34,-25,1.0
21,-34,65,0.0
21,-33,-60,0.0
21,-33,-35,1.0
21,-33,50,1.0
21,-32,-30,0.0
21,-32,-5,0.0
21,-32,60,0.0
21,-32,165,0.0
21,-32,170,0.0
21,-31,-45,1.0
21,-31,-40,0.0
21,-31,60,0.0
21,-31,140,0.0
21,-30,-70,0.0
21,-30,-25,0.0
21,-29,-105,0.0
21,-29,-60,0.0
21,-29,-45,0.0
21,-28,-105,1.0
21,-28,0,0.0
21,-28,20,0.0
21,-27,-25,0.0
21,-27,65,0.0
21,-26,-115,0.0
21,-26,0,0.0
21,-26,10,1.0
21,-25,25,0.0
21,-23,-100,1.0
21,-23,-40,0.0
21,-23,-5,0.0
21,-22,-50,0.0
21,-22,-30,0.0
21,-21,10,0.0
21,-21,40,0.0
21,-20,-35,0.0
21,-20,-25,0.0
21,-20,40,1.0
21,-20,70,0.0
21,-19,-55,0.0
21,-19,-40,0.0
21,-19,0,0.0
21,-19,10,0.0
21,-19,25,0.0
21,-19,30,0.0
21,-18,-20,0.0
21,-17,-10,0.0
21,-17,15,0.0
21,-16,-25,0.0
21,-16,5,0.0
21,-16,10,1.0
21,-16,35,0.5
21,-15,-25,1.0
21,-15,-10,0.0
21,-15,10,0.0
21,-15,20,1.0
21,-14,10,0.0
21,-14,30,0.0
21,-13,-35,0.0
21,-13,-10,0.0
21,-13,-5,0.0
21,-13,0,0.0
21,-12,-25,0.0
21,-12,-20,0.0
21,-12,-15,1.0
21,-12,-10,0.0
21,-12,5,0.0
21,-11,-20,0.0
21,-11,-5,0.0
21,-11,0,1.0
21,-11,25,0.0
21,-10,-25,0.0
21,-10,-10,0.0
21,-10,0,0.0
21,-10,10,0.0
21,-10,25,0.0
21,-10,35,0.0
21,-10,45,1.0
21,-9,-30,0.0
21,-9,-20,0.0
21,-9,10,0.0
21,-9,30,1.0
21,-8,-40,0.0
21,-8,-30,1.0
21,-8,35,0.0
21,-7,-45,1.0
21,-7,-35,1.0
21,-7,-20,0.0
21,-7,-15,0.0
21,-7,30,0.0
21,-6,20,0.0
21,-6,25,1.0
21,-5,-35,0.0
21,-5,-10,0.0
21,-5,10,0.0
21,-5,30,0.0
21,-4,-35,1.0
21,-4,-10,0.0
21,-4,5,0.0
21,-4,25,0.0
21,-3,-5,0.0
21,-3,25,1.0
21,-3,30,0.0
21,-2,-35,0.0
21,-2,-30,0.0
21,-2,-15,0.0
21,-2,15,0.0
21,-2,35,1.0
21,-1,-30,0.0
21,-1,-15,0.0
21,0,-35,0.0
21,0,-30,0.0
21,0,-5,0.0
21,0,5,0.0
21,1,-45,0.0
21,1,-15,0.5
21,1,0,0.0
21,1,35,1.0
21,2,-35,0.0
21,2,-30,0.0
21,2,-25,0.0
21,2,-20,0.0
21,2,-15,0.0
21,2,10,0.0
21,2,15,0.0
21,3,-30,0.0
21,3,-20,0.0
21,3,0,0.0
21,3,35,0.0
21,4,-30,1.0
21,4,-5,0.0
21,4,15,1.0
21,5,-35,1.0
21,5,-20,1.0
21,5,5,0.0
21,5,10,0.0
21,5,15,0.0
21,5,20,0.0
21,6,-30,0.0
21,6,15,1.0
21,6,20,0.0
21,6,25,1.0
21,6,30,0.5
21,7,-40,0.5
21,7,-35,1.0
21,7,-15,0.0
21,7,-10,0.0
21,7,-5,0.0
21,7,0,0.0
21,8,-40,1.0
21,8,-10,0.0
21,8,35,0.5
21,9,-25,0.0
21,9,-15,0.0
21,9,-5,0.0
21,9,35,0.0
21,10,-40,0.0
21,10,-35,0.0
21,10,-25,1.0
21,10,-10,0.0
21,10,-5,0.0
21,11,-45,1.0
21,11,-30,0.5
21,11,-10,0.0
21,11,-5,0.0
21,11,30,1.0
21,12,-35,1.0
21,12,-30,1.0
21,12,-20,0.0
21,12,-15,0.0
21,12,20,0.0
21,13,-25,0.0
21,13,-20,0.0
21,13,20,0.0
21,13,35,0.0
21,13,40,0.0
21,14,-25,0.0
21,14,-20,1.0
21,14,20,0.0
21,14,25,1.0
21,14,35,1.0
21,15,-35,0.0
21,15,-30,0.0
21,15,-15,0.0
21,15,5,0.0
21,15,30,0.0
21,16,-35,1.0
21,16,-10,0.0
21,16,35,0.0
21,17,-30,0.0
21,17,-5,0.0
21,18,-40,0.0
21,18,-30,0.0
21,18,20,0.0
21,19,-20,0.0
21,19,-15,0.0
21,19,-5,0.0
21,19,20,0.0
21,19,30,1.0
21,20,-20,0.0
21,20,35,0.0
21,20,40,0.0
21,21,-40,1.0
21,21,-35,1.0
21,21,-30,1.0
21,21,-25,0.0
21,21,-20,0.0
21,21,-10,0.0
21,21,5,0.0
21,21,35,1.0
21,22,-35,1.0
21,22,-25,0.0
21,22,10,0.0
21,22,20,0.0
21,22,25,0.0
21,23,-30,0.0
21,24,-5,0.0
21,24,25,0.0
21,24,40,0.0
21,25,-40,1.0
21,25,-15,0.0
21,25,10,0.0
21,25,15,0.0
21,25,75,0.0
21,26,-30,0.0
21,26,-20,1.0
21,26,-5,0.0
21,26,40,1.0
21,27,-25,1.0
21,27,-5,0.0
21,27,5,0.0
21,27,30,0.0
21,28,-15,0.0
21,28,-5,0.0
21,28,10,0.0
21,28,20,0.0
21,29,-25,0.0
21,29,-5,0.0
21,29,15,0.0
21,30,-40,1.0
21,30,-35,1.0
21,30,-5,0.0
21,31,-10,0.0
21,31,0,0.0
21,31,5,0.0
21,32,-25,0.0
21,32,-15,0.0
21,32,35,1.0
21,33,-25,0.0
21,33,-5,0.0
21,33,30,1.0
21,34,5,0.0
21,35,-20,0.0
21,36,-35,1.0
21,36,-30,0.0
21,36,-25,1.0
21,36,-20,0.0
21,36,30,0.0
21,37,5,0.0
21,37,20,1.0
21,37,25,0.0
21,37,30,1.0
21,38,-40,1.0
21,38,-30,1.0
21,38,-25,1.0
21,38,25,0.0
21,39,-30,1.0
21,39,-20,1.0
21,39,-15,0.5
21,39,0,0.0
21,39,20,0.0
21,40,-25,0.0
21,40,30,1.0
21,41,-45,0.0
21,41,-25,1.0
21,41,-20,0.0
21,41,35,1.0
21,42,-20,1.0
21,42,0,0.0
21,42,25,0.0
21,43,-10,0.0
21,43,20,0.0
21,43,30,1.0
21,44,-15,0.0
21,44,-5,0.0
21,45,10,0.0
21,45,20,1.0
21,46,-35,0.0
21,46,-20,1.0
21,46,5,0.0
21,46,15,0.0
21,48,5,0.0
21,48,20,0.0
21,51,30,1.0
21,52,-15,1.0
21,55,5,1.0
21,62,5,0.0
21,62,20,1.0
22,-85,155,0.0
22,-77,-180,0.0
22,-74,-10,0.0
22,-72,-140,1.0
22,-72,120,0.0
22,-72,150,0.0
22,-70,-60,0.0
22,-69,-80,0.0
22,-68,55,0.0
22,-68,60,0.0
22,-68,150,1.0
22,-66,-65,1.0
22,-66,40,0.0
22,-65,-140,1.0
22,-65,65,0.0
22,-65,95,0.0
22,-65,130,0.0
22,-64,-5,0.0
22,-62,-90,0.0
22,-62,-45,0.0
22,-62,-5,1.0
22,-62,85,1.0
22,-62,135,0.0
22,-61,-155,1.0
22,-61,-35,0.0
22,-61,30,0.0
22,-60,-95,1.0
22,-59,-75,0.0
22,-59,20,0.0
22,-59,105,0.0
22,-58,-15,0.0
22,-58,5,0.0
22,-58,175,0.0
22,-57,60,0.0
22,-56,20,0.0
22,-56,160,0.0
22,-56,170,0.0
22,-55,-100,0.0
22,-55,-40,0.0
22,-55,25,0.0
22,-55,75,0.0
22,-54,-50,0.0
22,-54,-30,0.0
22,-53,-155,1.0
22,-53,-80,0.0
22,-53,20,0.0
22,-52,20,0.0
22,-51,155,0.0
22,-50,-25,0.0
22,-50,55,0.0
22,-50,60,0.0
22,-49,-90,0.0
22,-49,25,0.0
22,-49,35,0.0
22,-49,70,0.0
22,-49,120,1.0
22,-49,150,1.0
22,-48,25,0.0
22,-47,-30,0.0
22,-47,-25,0.0
22,-47,40,1.0
22,-46,-130,0.0
22,-46,-60,0.0
22,-46,45,0.0
22,-45,-180,0.0
22,-45,-35,0.0
22,-44,45,0.0
22,-44,95,0.0
22,-43,-25,0.0
22,-43,30,0.0
22,-43,70,0.0
22,-42,-140,0.0
22,-42,10,0.0
22,-42,15,0.0
22,-41,-30,0.0
22,-41,30,0.0
22,-41,70,1.0
22,-39,-85,0.0
22,-39,20,0.0
22,-38,-70,0.0
22,-38,-50,0.0
22,-38,-45,0.0
22,-38,75,0.0
22,-37,-90,1.0
22,-34,-45,1.0
22,-34,-40,1.0
22,-34,-25,0.0
22,-34,-15,0.0
22,-34,-10,0.0
22,-34,40,0.0
22,-34,50,1.0
22,-33,-20,0.0
22,-33,35,0.0
22,-33,80,0.0
22,-32,-30,0.0
22,-32,15,0.0
22,-30,-70,0.0
22,-30,-40,0.0
22,-30,5,0.0
22,-29,-60,1.0
22,-28,-10,0.0
22,-28,15,0.0
22,-27,-30,1.0
22,-26,-50,1.0
22,-26,-45,1.0
22,-26,-35,1.0
22,-26,30,0.0
22,-26,75,0.0
22,-25,5,0.0
22,-25,35,0.0
22,-24,-45,1.0
22,-24,-35,1.0
22,-24,-20,0.0
22,-24,25,0.0
22,-23,-35,0.0
22,-23,35,0.0
22,-23,40,0.0
22,-23,50,0.0
22,-22,-40,0.0
22,-22,-35,0.0
22,-22,-10,0.0
22,-22,0,0.0
22,-22,5,0.0
22,-22,75,1.0
22,-21,-30,0.0
22,-21,10,0.0
22,-21,25,0.0
22,-21,50,1.0
22,-20,-40,1.0
22,-20,-30,0.0
22,-20,0,0.0
22,-20,10,0.0
22,-19,15,0.0
22,-17,-10,1.0
22,-17,5,0.0
22,-17,40,0.0
22,-16,0,0.0
22,-16,75,0.0
22,-15,-45,1.0
22,-15,-35,0.0
22,-15,-5,0.0
22,-15,5,0.0
22,-14,-25,1.0
22,-14,-15,1.0
22,-13,-15,0.0
22,-13,-5,0.0
22,-13,15,0.0
22,-12,-20,0.0
22,-12,-15,0.0
22,-12,-10,0.0
22,-12,20,0.0
22,-12,30,1.0
22,-12,35,0.0
22,-12,40,0.0
22,-11,-30,0.0
22,-11,15,0.0
22,-11,45,0.5
22,-10,-135,0.0
22,-10,-35,0.0
22,-10,-10,0.0
22,-10,20,0.5
22,-9,-10,0.0
22,-9,10,0.0
22,-8,-5,0.0
22,-8,20,0.0
22,-7,0,0.0
22,-7,10,1.0
22,-7,30,0.0
22,-6,-35,1.0
22,-6,5,0.0
22,-6,20,0.0
22,-6,25,1.0
22,-6,35,1.0
22,-5,-30,1.0
22,-5,-15,1.0
22,-5,15,0.0
22,-5,25,0.0
22,-4,-45,0.5
22,-4,-40,0.0
22,-4,-25,0.0
22,-4,-10,0.0
22,-4,5,0.0
22,-4,10,0.0
22,-4,15,0.0
22,-3,-45,1.0
22,-3,-40,0.0
22,-3,-30,0.0
22,-3,-25,0.0
22,-3,-15,0.0
22,-3,5,0.0
22,-3,20,0.0
22,-3,140,0.0
22,-2,-175,0.0
22,-2,-40,1.0
22,-2,-10,0.0
22,-2,10,0.0
22,-2,15,0.0
22,-2,30,0.0
22,-2,40,0.0
22,-1,-15,0.0
22,-1,-5,0.0
22,-1,0,0.0
22,-1,35,0.0
22,-1,145,0.0
22,0,-45,1.0
22,0,-40,1.0
22,0,-10,0.0
22,0,5,0.0
22,1,-30,0.0
22,1,-20,0.0
22,1,5,0.0
22,1,30,1.0
22,2,-35,0.0
22,2,-30,0.0
22,2,-15,0.0
22,2,-5,0.0
22,2,25,0.0
22,2,30,0.0
22,2,40,0.0
22,3,-45,0.0
22,3,-35,1.0
22,3,-15,0.0
22,3,-5,0.0
22,3,0,0.0
22,3,25,0.0
22,3,30,1.0
22,3,35,0.0
22,3,40,1.0
22,4,-40,0.0
22,4,-25,0.0
22,4,-15,0.5
22,4,-10,0.5
22,4,10,0.0
22,4,35,1.0
22,5,-45,1.0
22,5,-25,0.0
22,5,-20,0.0
22,5,5,0.0
22,5,10,0.0
22,5,20,0.0
22,5,25,0.0
22,5,30,0.0
22,5,35,0.0
22,6,-40,1.0
22,6,-35,1.0
22,6,-30,0.0
22,6,-20,0.0
22,6,-5,0.0
22,6,5,0.0
22,6,25,1.0
22,6,30,0.5
22,7,-30,0.5
22,7,-25,0.0
22,7,-10,0.0
22,7,35,1.0
22,7,40,1.0
22,8,-25,0.0
22,8,-20,0.0
22,8,20,0.0
22,8,25,0.0
22,9,10,0.0
22,9,15,0.0
22,9,40,1.0
22,10,0,0.0
22,10,35,0.0
22,11,-25,0.0
22,11,-15,0.0
22,12,-5,0.0
22,12,10,0.0
22,12,15,0.0
22,12,35,1.0
22,13,-35,1.0
22,13,-15,1.0
22,13,-10,0.0
22,13,10,0.0
22,13,20,0.0
22,13,30,1.0
22,14,-35,0.3333333333333333
22,14,-30,0.0
22,14,-25,0.0
22,14,-10,0.0
22,14,0,0.0
22,14,5,0.0
22,14,15,1.0
22,14,30,0.0
22,15,-40,1.0
22,15,-30,0.0
22,15,-10,0.0
22,15,5,0.0
22,15,15,0.0
22,15,35,0.0
22,16,-40,1.0
22,16,-35,1.0
22,16,-20,0.0
22,16,-15,0.0
22,16,25,0.0
22,17,-35,0.0
22,17,-30,1.0
22,17,-15,0.0
22,17,-10,0.0
22,17,-5,1.0
22,17,35,0.0
22,18,-25,0.0
22,18,-15,0.0
22,18,-5,0.0
22,18,10,0.0
22,18,30,1.0
22,19,-35,0.0
22,19,-30,1.0
22,19,-10,0.0
22,19,25,0.0
22,19,35,0.0
22,20,-40,1.0
22,20,-20,0.0
22,20,15,0.0
22,20,35,0.5
22,21,-15,0.0
22,21,-10,0.0
22,21,-5,0.0
22,22,-30,0.0
22,22,-20,0.0
22,22,40,1.0
22,23,-30,1.0
22,23,-25,0.0
22,23,25,0.0
22,24,-25,0.0
22,24,35,0.0
22,25,-30,0.0
22,25,-25,0.0
22,25,-20,0.0
22,25,15,0.0
22,26,-30,1.0
22,26,-10,0.0
22,26,-5,0.0
22,26,0,0.0
22,26,20,0.0
22,26,25,0.5
22,26,30,1.0
22,27,-40,0.6666666666666666
22,27,-25,0.0
22,28,-25,0.0
22,28,-20,0.0
22,28,-5,0.0
22,28,0,0.0
22,28,35,0.0
22,29,-25,0.0
22,29,5,0.0
22,29,15,0.0
22,30,-5,0.0
22,30,15,0.0
22,30,20,0.0
22,31,-35,1.0
22,31,-30,0.0
22,31,-15,0.0
22,31,-5,0.0
22,31,20,0.5
22,32,-30,1.0
22,32,-25,0.0
22,32,0,0.0
22,32,5,0.0
22,32,35,0.0
22,33,30,0.0
22,33,35,0.0
22,34,-35,0.0
22,34,-20,0.0
22,34,-15,0.0
22,34,35,0.0
22,35,-10,1.0
22,35,-5,0.0
22,35,0,0.0
22,35,15,0.0
22,35,25,0.0
22,36,-5,0.0
22,36,5,0.0
22,37,-40,1.0
22,37,-15,0.0
22,37,5,0.0
22,38,-25,1.0
22,38,-10,0.0
22,38,-5,1.0
22,38,10,0.0
22,38,15,0.0
22,39,-10,0.0
22,39,5,0.0
22,39,10,0.0
22,39,30,0.0
22,40,-30,0.0
22,40,45,1.0
22,42,-25,1.0
22,42,30,0.0
22,43,-40,0.0
22,43,-5,0.0
22,43,30,1.0
22,44,-30,0.0
22,44,-25,0.0
22,44,-20,0.0
22,44,-10,1.0
22,44,10,1.0
22,44,15,0.0
22,44,20,0.0
22,45,-45,1.0
22,45,-30,0.0
22,45,20,0.0
22,45,30,0.0
22,46,15,0.0
22,46,25,0.0
22,47,-15,0.0
22,48,-25,0.0
22,48,-15,0.0
22,48,5,0.0
22,48,10,1.0
22,49,-5,0.0
22,50,-5,0.0
22,50,10,1.0
22,52,0,0.0
22,55,10,0.0
22,57,10,0.0
22,59,-25,0.0
22,60,-20,1.0
22,63,20,0.0
22,81,-45,0.0
23,-82,-115,0.0
23,-80,-120,1.0
23,-78,-50,1.0
23,-78,-5,0.0
23,-78,10,0.0
23,-76,145,0.0
23,-75,-75,0.0
23,-75,125,0.0
23,-74,-85,0.0
23,-74,30,1.0
23,-72,-65,0.0
23,-72,25,0.0
23,-70,35,0.0
23,-69,-170,0.0
23,-69,-5,0.0
23,-69,40,1.0
23,-68,-175,0.0
23,-68,-85,0.0
23,-68,80,0.0
23,-68,85,0.0
23,-67,-10,0.0
23,-67,65,0.0
23,-66,-165,1.0
23,-66,15,0.0
23,-65,-110,0.0
23,-65,-10,0.0
23,-65,-5,0.0
23,-65,30,0.0
23,-64,-35,0.0
23,-63,-60,0.0
23,-62,-110,0.0
23,-62,55,0.0
23,-62,80,0.0
23,-60,-25,0.0
23,-60,95,0.0
23,-60,160,0.0
23,-59,-20,1.0
23,-59,45,1.0
23,-59,150,0.0
23,-58,-160,0.0
23,-58,-90,0.0
23,-58,-40,0.0
23,-58,0,0.0
23,-58,75,0.0
23,-56,-85,0.0
23,-56,10,0.0
23,-55,-15,0.0
23,-55,-5,0.0
23,-54,-125,0.0
23,-54,5,0.0
23,-53,-60,1.0
23,-53,-45,0.0
23,-52,-145,0.0
23,-52,-45,0.0
23,-52,-40,0.0
23,-52,50,0.0
23,-51,-120,0.0
23,-51,-55,0.5
23,-51,50,0.0
23,-50,-25,0.0
23,-50,-5,0.0
23,-50,55,0.0
23,-50,110,0.0
23,-50,160,0.0
23,-49,10,0.0
23,-49,25,0.0
23,-49,50,1.0
23,-48,60,0.0
23,-47,-90,0.0
23,-47,-30,0.0
23,-46,-105,1.0
23,-46,10,0.0
23,-46,75,0.0
23,-44,-135,1.0
23,-44,-60,0.0
23,-44,-45,0.0
23,-44,-20,0.0
23,-44,-15,1.0
23,-44,15,0.0
23,-44,45,0.0
23,-44,70,1.0
23,-43,0,0.0
23,-43,50,1.0
23,-43,65,0.0
23,-43,80,0.0
23,-42,-10,0.0
23,-42,25,0.0
23,-41,-135,0.0
23,-41,-55,0.0
23,-41,-40,0.0
23,-41,0,0.0
23,-41,10,0.0
23,-40,65,0.0
23,-39,-45,1.0
23,-39,5,1.0
23,-39,15,1.0
23,-39,75,0.0
23,-39,85,1.0
23,-37,130,1.0
23,-36,-140,0.0
23,-36,-85,0.0
23,-36,-35,0.0
23,-36,-25,0.0
23,-36,-20,0.0
23,-36,15,0.0
23,-36,35,0.0
23,-35,-165,0.0
23,-35,-60,0.0
23,-35,-5,0.0
23,-35,10,0.0
23,-35,20,1.0
23,-34,-40,1.0
23,-33,-115,0.0
23,-33,-50,1.0
23,-33,-15,0.0
23,-33,25,1.0
23,-33,35,1.0
23,-33,60,0.0
23,-33,85,0.0
23,-33,145,0.0
23,-32,-95,1.0
23,-32,-40,0.0
23,-32,-25,0.0
23,-31,-15,0.0
23,-31,90,0.0
23,-30,-35,1.0
23,-30,-15,0.0
23,-30,-5,0.0
23,-30,40,1.0
23,-30,50,0.0
23,-30,130,0.0
23,-29,-40,1.0
23,-29,-20,0.0
23,-29,30,0.0
23,-29,75,1.0
23,-28,-55,0.0
23,-28,-45,1.0
23,-28,-25,0.0
23,-28,-20,0.0
23,-28,-5,1.0
23,-28,0,0.0
23,-28,10,0.0
23,-28,20,0.0
23,-28,40,0.0
23,-27,-80,0.0
23,-27,-40,0.0
23,-27,-30,1.0
23,-27,-10,0.0
23,-27,0,0.0
23,-27,40,0.0
23,-26,-35,0.0
23,-26,-10,0.0
23,-26,5,0.0
23,-26,20,0.0
23,-26,45,0.0
23,-25,-165,0.0
23,-25,35,0.0
23,-24,-30,0.0
23,-24,-20,0.0
23,-24,5,0.0
23,-23,-25,0.0
23,-22,-40,1.0
23,-22,-35,0.0
23,-22,-10,0.0
23,-22,0,0.0
23,-22,125,0.0
23,-21,-55,1.0
23,-21,-40,0.0
23,-21,-15,0.0
23,-21,-10,0.0
23,-21,0,0.0
23,-21,20,1.0
23,-20,-5,0.0
23,-20,0,0.0
23,-20,10,0.0
23,-19,-50,0.0
23,-19,-30,0.0
23,-19,-15,0.0
23,-19,-10,0.0
23,-19,-5,0.0
23,-19,0,0.0
23,-19,30,0.0
23,-19,40,0.0
23,-18,-45,0.0
23,-18,-40,0.0
23,-18,-15,0.0
23,-18,5,0.0
23,-18,60,1.0
23,-17,-25,0.0
23,-17,-10,0.0
23,-17,-5,0.0
23,-17,0,1.0
23,-17,5,0.0
23,-17,30,0.0
23,-17,35,0.0
23,-16,-40,0.0
23,-16,-35,1.0
23,-16,-15,0.0
23,-16,-10,0.0
23,-16,-5,0.0
23,-16,5,0.0
23,-16,40,1.0
23,-16,50,1.0
23,-15,-40,0.0
23,-15,-30,0.0
23,-15,-10,0.0
23,-15,0,0.0
23,-15,10,0.0
23,-15,15,0.0
23,-15,25,0.0
23,-15,40,1.0
23,-14,-15,0.0
23,-14,-5,0.0
23,-14,45,0.0
23,-13,-35,1.0
23,-13,-25,0.0
23,-13,-20,1.0
23,-13,-5,0.0
23,-13,40,0.0
23,-13,45,0.0
23,-12,-25,0.0
23,-12,-15,0.0
23,-12,-10,0.0
23,-12,0,1.0
23,-12,5,0.0
23,-12,25,0.5
23,-11,-35,0.0
23,-11,-30,1.0
23,-11,15,0.0
23,-11,20,0.0
23,-11,30,0.0
23,-10,-40,1.0
23,-10,-30,0.0
23,-10,-20,0.0
23,-10,5,0.0
23,-10,15,0.0
23,-10,20,0.0
23,-10,30,0.0
23,-10,35,1.0
23,-9,-40,0.0
23,-9,-5,0.0
23,-9,20,0.0
23,-9,30,1.0
23,-9,35,0.0
23,-8,-30,0.0
23,-8,-20,0.0
23,-8,-15,0.0
23,-8,-10,0.0
23,-8,15,0.0
23,-8,30,0.0
23,-8,35,0.0
23,-8,45,1.0
23,-7,15,0.0
23,-7,25,1.0
23,-7,45,0.0
23,-6,-35,1.0
23,-6,-25,1.0
23,-6,0,0.0
23,-6,25,0.0
23,-6,30,0.0
23,-6,35,0.0
23,-6,40,1.0
23,-5,-35,0.0
23,-5,-20,0.0
23,-5,-5,0.0
23,-5,5,0.0
23,-5,30,0.0
23,-5,40,1.0
23,-4,-180,0.0
23,-4,-40,0.0
23,-4,-30,0.0
23,-4,-20,1.0
23,-4,-15,0.0
23,-4,25,1.0
23,-4,30,1.0
23,-3,-45,1.0
23,-3,-35,0.0
23,-3,-20,0.0
23,-3,-5,0.0
23,-2,-40,0.0
23,-2,-35,1.0
23,-2,-25,0.0
23,-2,-20,0.5
23,-2,25,0.0
23,-2,30,0.0
23,-2,35,1.0
23,-1,-50,0.0
23,-1,-45,0.0
23,-1,-25,0.0
23,-1,-10,0.0
23,-1,-5,0.0
23,-1,10,0.0
23,-1,15,0.0
23,-1,20,0.0
23,0,-40,1.0
23,0,-35,0.5
23,0,-30,1.0
23,0,-5,0.0
23,0,25,1.0
23,1,-50,1.0
23,1,-45,1.0
23,1,-40,0.0
23,1,-25,0.0
23,1,-20,0.0
23,1,-5,0.0
23,1,10,0.0
23,1,15,0.0
23,1,20,0.0
23,1,30,0.0
23,1,35,0.0
23,2,-25,0.0
23,2,-10,0.0
23,2,0,0.0
23,2,10,0.0
23,2,20,0.0
23,2,30,0.0
23,3,-25,0.5
23,3,-15,0.0
23,3,-10,0.0
23,3,0,0.0
23,3,10,0.0
23,3,30,0.0
23,3,35,0.0
23,3,40,0.5
23,4,-30,1.0
23,4,-20,0.0
23,4,-15,0.0
23,4,-5,0.0
23,4,0,0.0
23,4,5,0.0
23,4,30,0.0
23,5,-50,0.0
23,5,-40,1.0
23,5,-35,0.0
23,5,-30,0.0
23,5,-20,0.0
23,5,-15,0.0
23,5,-10,1.0
23,6,-35,0.0
23,6,-10,0.0
23,6,15,0.0
23,6,25,1.0
23,6,35,1.0
23,7,-35,0.0
23,7,-25,0.0
23,7,-5,0.0
23,7,0,0.0
23,7,10,0.0
23,7,20,0.0
23,7,30,1.0
23,7,35,0.0
23,7,40,0.0
23,8,-40,0.0
23,8,-25,1.0
23,8,-20,1.0
23,8,-15,0.0
23,8,-5,1.0
23,8,15,1.0
23,8,30,0.0
23,9,-40,1.0
23,9,-20,0.5
23,9,35,0.0
23,10,-30,0.0
23,10,-25,0.0
23,10,-20,0.0
23,10,0,0.0
23,10,25,0.0
23,10,30,1.0
23,10,35,1.0
23,11,-40,0.0
23,11,-30,1.0
23,11,-15,0.0
23,11,25,0.0
23,11,35,0.0
23,12,-35,0.0
23,12,-30,1.0
23,12,-25,0.0
23,12,-5,0.0
23,12,20,0.0
23,12,25,0.0
23,13,-35,0.0
23,13,-15,0.0
23,13,-5,0.0
23,13,15,0.0
23,13,20,1.0
23,13,25,0.0
23,13,30,0.0
23,14,-35,0.0
23,14,-10,0.0
23,14,0,0.0
23,14,15,0.0
23,14,30,0.0
23,14,35,0.0
23,15,-35,0.0
23,15,-15,0.0
23,15,0,0.0
23,15,5,0.0
23,15,10,0.0
23,15,30,0.0
23,16,-25,0.0
23,16,-20,0.0
23,16,-15,0.0
23,16,5,0.0
23,16,25,0.0
23,16,35,1.0
23,17,-25,0.0
23,17,-5,0.0
23,17,10,0.0
23,17,15,0.0
23,17,30,0.0
23,19,-25,1.0
23,19,-20,0.0
23,19,30,0.0
23,20,-35,1.0
23,20,-30,1.0
23,20,-20,0.0
23,20,-5,0.0
23,21,-25,1.0
23,21,-20,0.25
23,21,-15,0.0
23,21,0,0.0
23,21,5,0.0
23,21,35,0.0
23,22,-20,0.0
23,22,-15,0.0
23,22,-10,0.0
23,22,0,0.0
23,22,10,0.0
23,22,20,0.0
23,23,-35,0.0
23,23,5,0.0
23,24,-35,0.0
23,24,-25,0.0
23,24,-5,0.0
23,25,-35,0.0
23,25,-30,1.0
23,25,-5,0.0
23,25,35,1.0
23,26,-30,0.0
23,26,-5,0.0
23,26,15,0.0
23,26,35,0.0
23,27,-30,0.0
23,27,-20,0.0
23,27,-15,0.0
23,27,-5,0.0
23,27,5,0.0
23,27,15,0.0
23,27,25,0.0
23,28,-35,0.0
23,28,-30,0.0
23,28,-5,0.0
23,28,15,0.0
23,28,25,0.0
23,28,155,0.0
23,29,-40,0.0
23,29,-35,1.0
23,29,-25,0.0
23,30,-35,1.0
23,30,-30,0.0
23,30,-15,0.0
23,30,-10,0.0
23,30,5,0.0
23,31,-30,1.0
23,31,-25,0.0
23,31,-15,0.0
23,31,-10,0.0
23,31,0,0.0
23,31,5,0.0
23,31,15,1.0
23,32,-40,0.0
23,32,-35,0.0
